0.540000	1
1.060000	2
1.080000	3
1.620000	1
1.880000	2
2.520000	3
3.280000	1
3.560000	2
3.940000	3
4.540000	1
5.160000	2
5.780000	3
6.420000	1
7.060000	2
7.700000	3
8.440000	1
9.060000	2
9.680000	3
10.320000	1
10.940000	2
11.520000	3
12.140000	1
12.660000	2
13.160000	3
13.640000	1
14.040000	2
14.680000	3
15.200000	1
15.820000	2
16.440000	3
17.020000	1
17.600000	2
18.220000	3
19.020000	1
19.660000	2
20.240000	3
20.840000	1
21.400000	2
22.040000	3
22.660000	1
25.500000	2
26.920000	3
27.880000	1
28.560000	2
29.340000	3
30.160000	1
31.100000	2
31.720000	3
32.340000	1
32.740000	2
33.320000	3
33.820000	1
34.380000	2
34.760000	3
35.380000	1
36.000000	2
36.680000	3
37.380000	1
38.000000	2
38.620000	3
39.220000	1
39.840000	2
40.280000	3
40.520000	1
40.740000	2
41.100000	3
41.660000	1
42.280000	2
43.060000	3
43.660000	1
44.260000	2
44.900000	3
45.520000	1
46.080000	2
46.700000	3
47.340000	1
47.960000	2
48.520000	3
49.120000	1
49.740000	2
50.420000	3
51.080000	1
51.640000	2
52.260000	3
52.960000	1
53.580000	2
54.180000	3
54.780000	1
55.400000	2
56.040000	3
56.580000	1
57.120000	2
57.600000	3
57.920000	4
58.420000	5
58.920000	6
59.400000	1
59.840000	2
60.280000	3
60.760000	4
61.000000	1
61.360000	2
61.740000	3
62.080000	4
62.440000	1
62.780000	2
63.140000	3
63.440000	4
63.780000	1
64.140000	2
64.500000	3
64.860000	4
65.200000	1
65.540000	2
65.900000	3
66.160000	4
66.520000	1
66.840000	2
67.180000	3
67.520000	4
67.860000	1
68.220000	2
68.560000	3
68.920000	4
69.280000	1
69.640000	2
69.980000	3
70.340000	4
70.680000	1
71.020000	2
71.700000	3
72.100000	4
72.440000	1
72.780000	2
73.140000	3
73.480000	4
73.820000	1
74.160000	2
74.500000	3
74.860000	4
75.200000	5
75.560000	6
75.900000	1
76.240000	2
76.600000	3
76.940000	4
77.280000	1
77.600000	2
77.880000	3
78.220000	4
78.580000	1
78.920000	2
79.260000	3
79.600000	4
79.880000	5
80.220000	6
80.500000	1
80.800000	2
81.140000	3
81.460000	4
81.780000	1
82.120000	2
82.480000	3
82.820000	4
83.160000	1
83.520000	2
83.840000	3
84.180000	4
84.480000	5
84.840000	6
85.300000	1
85.640000	2
85.980000	3
86.320000	4
86.660000	1
87.000000	2
87.340000	3
87.700000	4
87.940000	1
88.060000	2
88.380000	3
88.700000	4
88.940000	5
89.300000	6
89.640000	1
89.960000	2
90.300000	3
90.640000	4
90.980000	1
91.400000	2
91.760000	3
92.100000	4
92.480000	1
92.820000	2
93.300000	3
93.660000	4
94.040000	5
94.420000	6
94.760000	1
95.100000	2
95.440000	3
95.800000	4
96.100000	1
96.440000	2
96.780000	3
97.100000	4
97.320000	1
97.660000	2
98.000000	3
98.180000	4
98.260000	5
98.540000	6
98.840000	1
99.180000	2
99.540000	3
99.880000	4
100.220000	1
100.560000	2
100.920000	3
101.260000	4
101.600000	5
101.940000	6
102.300000	1
102.640000	2
103.000000	3
103.340000	4
103.700000	1
104.040000	2
104.400000	3
104.740000	4
105.080000	1
105.440000	2
105.800000	3
106.160000	4
106.520000	5
106.860000	6
107.280000	1
107.620000	2
108.280000	3
108.620000	4
109.060000	1
109.400000	2
109.900000	3
110.240000	4
110.720000	1
111.180000	2
111.540000	3
111.880000	4
112.220000	5
112.600000	6
113.020000	1
113.360000	2
113.640000	3
113.980000	4
114.380000	1
114.740000	2
115.080000	3
115.440000	4
115.800000	1
116.140000	2
116.480000	3
116.820000	4
117.300000	5
117.680000	6
118.020000	1
118.380000	2
118.720000	3
119.060000	4
119.440000	1
119.800000	2
120.140000	3
120.480000	4
120.820000	1
120.960000	2
121.140000	3
121.320000	4
121.660000	5
122.020000	6
122.360000	1
122.720000	2
123.060000	3
123.400000	4
123.780000	1
124.120000	2
124.540000	3
124.960000	4
125.320000	1
125.660000	2
126.020000	3
126.320000	4
126.640000	5
127.000000	6
127.340000	1
127.700000	2
128.040000	3
128.380000	4
128.720000	1
129.080000	2
129.440000	3
129.780000	4
130.120000	1
130.480000	2
130.820000	3
131.180000	4
131.540000	5
131.880000	6
132.700000	1
133.280000	2
133.640000	3
133.980000	4
134.360000	1
134.720000	2
135.060000	3
135.420000	4
135.760000	1
136.120000	2
136.460000	3
136.840000	4
137.180000	5
137.540000	6
137.920000	1
138.280000	2
138.620000	3
139.000000	4
139.360000	1
139.700000	2
140.060000	3
140.400000	4
140.760000	1
141.100000	2
141.460000	3
141.820000	4
142.200000	5
142.540000	6
142.920000	1
143.280000	2
143.620000	3
143.980000	4
144.360000	1
