0.500000	1
1.040000	2
1.080000	3
1.620000	1
1.880000	2
2.520000	3
3.280000	1
3.560000	2
3.940000	3
4.540000	1
5.160000	2
5.780000	3
6.420000	1
7.040000	2
7.680000	3
8.440000	1
9.060000	2
9.680000	3
10.320000	1
10.940000	2
11.520000	3
12.140000	1
12.680000	2
13.160000	3
13.640000	1
14.040000	2
14.680000	3
15.200000	1
15.820000	2
16.440000	3
17.020000	1
17.600000	2
18.220000	3
19.020000	1
19.660000	2
20.180000	3
20.800000	1
21.400000	2
22.040000	3
22.660000	1
25.500000	2
26.920000	3
27.880000	1
28.660000	2
29.300000	3
30.120000	1
31.120000	2
31.740000	3
32.340000	1
32.740000	2
33.320000	3
33.820000	1
34.380000	2
34.840000	3
35.480000	1
36.140000	2
36.760000	3
37.400000	1
38.020000	2
38.620000	3
39.240000	1
39.860000	2
40.360000	3
40.520000	1
40.740000	2
41.120000	3
41.720000	1
42.340000	2
42.960000	3
43.560000	1
44.200000	2
44.840000	3
45.460000	1
46.080000	2
46.700000	3
47.300000	1
47.920000	2
48.540000	3
49.140000	1
49.760000	2
50.380000	3
51.000000	1
51.620000	2
52.240000	3
52.880000	1
53.500000	2
54.140000	3
54.740000	1
55.380000	2
56.040000	3
56.560000	1
57.100000	2
57.620000	3
57.920000	4
58.400000	5
58.920000	6
59.340000	1
59.800000	2
60.260000	3
60.740000	4
60.980000	1
61.340000	2
61.780000	3
62.100000	4
62.460000	1
62.780000	2
63.080000	3
63.420000	4
63.740000	1
64.080000	2
64.440000	3
64.780000	4
65.140000	1
65.480000	2
65.840000	3
66.160000	4
66.520000	1
66.860000	2
67.200000	3
67.540000	4
67.880000	1
68.220000	2
68.540000	3
68.920000	4
69.280000	1
69.620000	2
69.940000	3
70.300000	4
70.660000	1
71.000000	2
71.660000	3
72.040000	4
72.380000	1
72.720000	2
73.080000	3
73.440000	4
73.780000	1
74.120000	2
74.460000	3
74.820000	4
75.180000	5
75.520000	6
75.860000	1
76.200000	2
76.560000	3
76.900000	4
77.240000	1
77.580000	2
77.900000	3
78.260000	4
78.640000	1
79.000000	2
79.320000	3
79.660000	4
80.000000	5
80.220000	6
80.560000	1
80.860000	2
81.160000	3
81.480000	4
81.820000	1
82.160000	2
82.520000	3
82.880000	4
83.220000	1
83.540000	2
83.840000	3
84.180000	4
84.460000	5
84.820000	6
85.360000	1
85.700000	2
86.020000	3
86.360000	4
86.620000	1
86.960000	2
87.320000	3
87.680000	4
87.940000	1
88.060000	2
88.380000	3
88.700000	4
88.920000	5
89.280000	6
89.640000	1
89.980000	2
90.340000	3
90.680000	4
91.020000	1
91.400000	2
91.780000	3
92.120000	4
92.500000	1
92.840000	2
93.180000	3
93.580000	4
93.940000	5
94.300000	6
94.640000	1
94.980000	2
95.340000	3
95.700000	4
96.020000	1
96.440000	2
96.780000	3
97.120000	4
97.500000	1
97.840000	2
98.160000	3
98.540000	4
98.900000	5
99.260000	6
99.600000	1
99.960000	2
100.320000	3
100.660000	4
100.980000	1
101.020000	2
101.260000	3
101.520000	4
101.760000	5
102.080000	6
102.420000	1
102.780000	2
103.120000	3
103.460000	4
103.880000	1
104.220000	2
104.580000	3
104.920000	4
105.260000	1
105.620000	2
105.940000	3
106.320000	4
106.680000	5
107.020000	6
107.340000	1
107.680000	2
108.280000	3
108.620000	4
109.000000	1
109.400000	2
110.060000	3
110.440000	4
110.780000	1
111.180000	2
111.540000	3
111.880000	4
112.220000	5
112.600000	6
113.000000	1
113.340000	2
113.680000	3
114.020000	4
114.360000	1
114.740000	2
115.080000	3
115.440000	4
115.800000	1
116.160000	2
116.500000	3
116.840000	4
117.240000	5
117.600000	6
117.920000	1
118.280000	2
118.660000	3
119.000000	4
119.480000	1
119.860000	2
120.200000	3
120.540000	4
120.900000	1
121.200000	2
121.480000	3
121.840000	4
122.180000	5
122.520000	6
122.860000	1
123.140000	2
123.300000	3
123.600000	4
123.960000	1
124.300000	2
124.640000	3
125.000000	4
125.360000	1
125.680000	2
125.980000	3
126.320000	4
126.620000	5
126.980000	6
127.480000	1
127.800000	2
128.140000	3
128.540000	4
129.240000	1
129.600000	2
129.960000	3
130.300000	4
130.680000	1
131.040000	2
131.400000	3
131.780000	4
132.140000	5
132.480000	6
132.860000	1
133.200000	2
133.600000	3
133.940000	4
134.300000	1
134.640000	2
135.000000	3
135.360000	4
135.740000	1
136.100000	2
136.440000	3
136.800000	4
137.140000	5
137.540000	6
137.900000	1
138.280000	2
138.620000	3
139.000000	4
139.320000	1
139.660000	2
140.060000	3
140.380000	4
140.740000	1
141.100000	2
141.460000	3
141.800000	4
142.160000	5
142.520000	6
142.900000	1
143.260000	2
143.600000	3
143.980000	4
144.300000	1
144.720000	2
145.060000	3
145.420000	4
145.760000	1
146.140000	2
146.520000	3
146.880000	4
147.220000	5
147.580000	6
147.940000	1
148.320000	2
148.660000	3
149.020000	4
149.360000	1
149.720000	2
150.080000	3
150.420000	4
150.740000	1
151.100000	2
151.460000	3
151.780000	4
152.120000	1
152.480000	2
152.820000	3
153.180000	4
153.520000	1
153.880000	2
154.220000	3
154.540000	4
154.880000	1
155.220000	2
155.580000	3
155.940000	4
156.280000	1
156.620000	2
156.960000	3
157.280000	4
157.620000	1
157.960000	2
158.300000	3
158.640000	4
158.980000	1
159.320000	2
159.660000	3
160.000000	4
160.320000	1
160.660000	2
161.000000	3
161.340000	4
161.660000	1
161.980000	2
162.280000	3
162.600000	4
162.940000	1
163.280000	2
163.640000	3
164.000000	4
164.340000	1
164.840000	2
165.180000	3
165.500000	4
165.840000	1
166.000000	2
166.340000	3
166.680000	4
167.040000	1
167.520000	2
167.860000	3
168.220000	4
168.560000	1
168.900000	2
169.260000	3
169.580000	4
169.920000	1
170.260000	2
170.600000	3
170.920000	4
171.220000	1
171.520000	2
171.780000	3
172.120000	4
172.460000	1
172.800000	2
173.140000	3
173.460000	4
173.800000	1
174.120000	2
174.440000	3
174.780000	4
175.160000	1
175.460000	2
175.800000	3
176.140000	4
176.460000	1
176.820000	2
177.140000	3
177.480000	4
177.820000	1
178.140000	2
178.480000	3
178.820000	4
179.120000	1
179.460000	2
179.800000	3
180.140000	4
180.480000	1
180.880000	2
181.240000	3
181.600000	4
182.080000	1
182.420000	2
182.740000	3
183.080000	4
183.400000	1
183.720000	2
184.040000	3
184.380000	4
184.680000	1
184.980000	2
185.280000	3
185.320000	4
185.660000	1
185.980000	2
186.300000	3
186.600000	4
186.900000	1
187.240000	2
187.580000	3
187.920000	4
188.260000	1
188.580000	2
188.920000	3
189.240000	4
189.560000	1
189.860000	2
190.180000	3
190.520000	4
190.820000	1
191.120000	2
191.440000	3
191.780000	4
192.100000	1
192.400000	2
192.720000	3
192.880000	4
193.220000	1
193.580000	2
193.880000	3
194.160000	4
194.460000	1
194.780000	2
195.120000	3
195.560000	4
195.900000	1
196.240000	2
196.580000	3
196.900000	4
197.260000	1
197.660000	2
198.000000	3
198.340000	4
198.720000	1
199.060000	2
199.380000	3
199.760000	4
200.100000	5
200.460000	6
200.820000	1
201.140000	2
201.480000	3
201.820000	4
202.160000	1
202.520000	2
202.880000	3
203.220000	4
203.580000	1
203.920000	2
204.260000	3
204.820000	4
205.260000	5
205.600000	6
205.960000	1
206.200000	2
206.500000	3
206.780000	4
206.880000	1
207.080000	2
207.400000	3
207.760000	4
208.080000	5
208.440000	6
208.760000	1
209.100000	2
209.460000	3
209.860000	4
210.220000	1
210.580000	2
210.940000	3
211.640000	4
211.980000	1
212.320000	2
212.720000	3
213.060000	4
213.420000	5
213.760000	6
214.100000	1
214.440000	2
214.800000	3
215.140000	4
215.480000	1
215.820000	2
216.160000	3
216.520000	4
216.840000	1
217.200000	2
217.560000	3
217.940000	4
218.300000	5
218.660000	6
219.040000	1
219.400000	2
219.740000	3
220.120000	4
220.460000	1
220.800000	2
221.160000	3
221.500000	4
221.880000	1
222.220000	2
222.580000	3
222.940000	4
223.320000	5
223.660000	6
224.000000	1
224.380000	2
224.740000	3
225.080000	4
225.420000	1
225.780000	2
226.160000	3
226.500000	4
226.880000	1
227.220000	2
227.580000	3
227.940000	4
228.280000	5
228.600000	6
228.940000	1
229.360000	2
229.720000	3
230.080000	4
230.440000	1
230.780000	2
231.180000	3
231.500000	4
231.860000	1
232.200000	2
232.600000	3
232.940000	4
233.300000	5
233.640000	6
234.020000	1
234.360000	2
234.760000	3
235.080000	4
235.420000	1
235.760000	2
236.160000	3
236.480000	4
236.820000	1
237.140000	2
237.480000	3
237.820000	4
238.160000	1
238.500000	2
238.840000	3
239.220000	4
239.580000	1
239.920000	2
240.940000	3
241.260000	4
241.600000	1
241.940000	2
242.300000	3
242.660000	4
242.960000	1
243.300000	2
243.620000	3
243.980000	4
244.300000	1
244.660000	2
245.000000	3
245.340000	4
245.660000	1
246.000000	2
246.320000	3
246.660000	4
246.820000	1
247.040000	2
247.380000	3
247.520000	4
247.620000	1
247.880000	2
