6.980000	1
7.580000	2
8.220000	3
8.820000	4
9.440000	1
10.060000	2
10.700000	3
11.340000	4
12.000000	1
12.640000	2
13.280000	3
13.920000	4
14.520000	1
15.140000	2
15.760000	3
16.320000	4
17.000000	1
17.640000	2
18.280000	3
18.920000	4
19.560000	1
20.200000	2
20.920000	3
21.580000	4
22.400000	1
22.920000	2
23.340000	3
23.940000	4
24.620000	1
25.280000	2
25.860000	3
26.460000	4
27.100000	1
27.720000	2
28.540000	3
29.040000	4
29.620000	1
30.260000	2
30.900000	3
31.520000	4
32.140000	1
32.760000	2
33.400000	3
33.980000	4
34.640000	1
35.280000	2
35.920000	3
36.560000	4
37.260000	1
37.860000	2
38.480000	3
39.120000	4
39.680000	1
40.340000	2
40.940000	3
41.600000	4
42.240000	1
42.880000	2
43.500000	3
44.140000	4
44.760000	1
45.420000	2
46.040000	3
46.640000	4
47.280000	1
47.940000	2
48.580000	3
49.220000	4
49.860000	1
50.500000	2
51.060000	3
51.700000	4
52.340000	1
52.960000	2
53.540000	3
54.180000	4
54.840000	5
55.520000	6
56.240000	1
57.220000	2
57.800000	3
58.100000	4
58.600000	1
59.240000	2
59.880000	3
60.500000	4
61.180000	1
61.880000	2
62.520000	3
63.140000	4
63.660000	1
64.300000	2
64.920000	3
65.560000	4
66.180000	1
66.780000	2
67.400000	3
68.020000	4
68.700000	1
69.320000	2
69.940000	3
70.580000	4
71.180000	1
71.920000	2
72.500000	3
73.120000	4
73.740000	1
74.360000	2
75.000000	3
75.640000	4
76.280000	1
76.900000	2
77.560000	3
78.160000	4
78.780000	1
79.400000	2
80.060000	3
80.680000	4
81.300000	1
81.940000	2
82.560000	3
83.240000	4
83.840000	1
84.500000	2
85.120000	3
85.760000	4
86.380000	1
86.980000	2
87.620000	3
88.240000	4
88.820000	1
89.460000	2
90.100000	3
90.700000	4
91.340000	1
92.060000	2
92.640000	3
93.280000	4
93.880000	1
94.540000	2
95.160000	3
95.860000	4
96.480000	1
97.000000	2
97.660000	3
98.300000	4
98.840000	5
99.240000	6
99.820000	1
100.460000	2
101.120000	3
101.780000	4
102.420000	1
103.200000	2
103.840000	3
104.620000	4
105.200000	1
105.860000	2
106.480000	3
107.120000	4
107.780000	1
108.400000	2
109.040000	3
109.660000	4
110.260000	1
110.900000	2
111.460000	3
112.160000	4
112.800000	1
113.400000	2
114.060000	3
114.700000	4
115.340000	1
115.900000	2
116.560000	3
117.240000	4
117.840000	1
118.460000	2
119.120000	3
119.680000	4
120.340000	1
120.980000	2
121.600000	3
122.240000	4
122.860000	1
123.440000	2
124.080000	3
124.800000	4
125.380000	1
126.060000	2
126.740000	3
127.340000	4
127.920000	1
128.520000	2
129.160000	3
129.800000	4
130.500000	1
131.060000	2
131.660000	3
132.340000	4
133.120000	1
133.800000	2
134.400000	3
134.820000	4
135.380000	1
136.100000	2
136.740000	3
137.360000	4
138.000000	1
138.640000	2
139.280000	3
139.880000	4
140.520000	1
141.040000	2
141.640000	3
142.260000	4
142.860000	1
143.500000	2
144.140000	3
144.900000	4
145.540000	1
146.180000	2
146.880000	3
147.760000	4
148.400000	1
149.040000	2
149.660000	3
150.240000	4
150.880000	1
151.520000	2
152.160000	3
152.800000	4
153.440000	1
154.100000	2
154.760000	3
155.320000	4
155.780000	1
156.420000	2
157.140000	3
157.780000	4
158.460000	1
159.060000	2
159.460000	3
160.140000	4
160.760000	1
161.420000	2
162.100000	3
162.720000	4
163.360000	1
163.880000	2
164.460000	3
165.060000	4
165.700000	1
166.340000	2
166.960000	3
167.580000	4
168.220000	1
168.860000	2
169.600000	3
170.180000	4
170.840000	1
171.580000	2
172.300000	3
172.920000	4
173.520000	1
174.240000	2
174.960000	3
