0.040000	1
0.480000	2
0.820000	3
0.820000	4
1.000000	1
1.180000	2
1.540000	3
1.600000	4
1.800000	1
2.160000	2
2.620000	3
3.080000	4
3.220000	1
3.660000	2
4.120000	3
4.340000	4
4.340000	1
4.600000	2
4.880000	3
5.340000	4
5.740000	1
6.200000	2
6.660000	3
7.020000	4
7.420000	1
7.800000	2
8.240000	3
8.740000	4
9.220000	1
9.680000	2
10.180000	3
10.640000	4
11.120000	1
11.560000	2
12.040000	3
12.480000	4
12.940000	1
13.420000	2
13.880000	3
14.300000	4
14.800000	1
15.260000	2
15.700000	3
16.200000	4
16.720000	1
17.140000	2
17.600000	3
18.040000	4
18.500000	1
18.980000	2
19.440000	3
19.960000	4
20.440000	1
20.900000	2
21.380000	3
21.860000	4
22.300000	1
22.740000	2
23.200000	3
23.740000	4
24.140000	1
24.620000	2
25.100000	3
25.580000	4
26.020000	1
26.180000	2
26.860000	3
27.300000	4
27.840000	1
28.360000	2
28.820000	3
29.340000	4
29.820000	1
30.160000	2
30.560000	3
31.120000	4
31.580000	1
32.060000	2
32.540000	3
33.040000	4
33.520000	1
33.980000	2
34.460000	3
34.880000	4
35.340000	1
35.800000	2
36.280000	3
36.740000	4
37.220000	1
37.680000	2
38.140000	3
38.600000	4
39.080000	1
39.500000	2
39.980000	3
40.440000	4
40.920000	1
41.420000	2
41.880000	3
42.360000	4
42.780000	1
43.240000	2
43.720000	3
44.180000	4
44.640000	1
45.120000	2
45.580000	3
46.060000	4
46.520000	1
47.000000	2
47.480000	3
47.940000	4
48.420000	1
48.900000	2
49.340000	3
49.840000	4
50.300000	1
50.780000	2
51.300000	3
51.760000	4
52.180000	1
52.640000	2
53.140000	3
53.600000	4
53.960000	1
54.500000	2
55.000000	3
55.440000	4
55.860000	1
56.340000	2
57.000000	3
57.440000	4
57.840000	1
58.320000	2
58.780000	3
59.260000	4
59.720000	1
60.200000	2
60.640000	3
61.120000	4
61.580000	1
62.080000	2
62.540000	3
63.020000	4
63.480000	1
63.940000	2
64.420000	3
64.860000	4
65.300000	5
65.760000	6
66.260000	1
66.720000	2
67.260000	3
67.720000	4
68.180000	1
68.660000	2
69.120000	3
69.600000	4
70.020000	1
70.500000	2
70.960000	3
71.440000	4
71.880000	1
72.320000	2
72.800000	3
73.260000	4
73.800000	5
74.260000	6
74.740000	1
75.160000	2
75.620000	3
76.100000	4
76.560000	1
77.040000	2
77.540000	3
77.940000	4
78.400000	1
78.880000	2
79.340000	3
79.800000	4
80.280000	1
80.740000	2
81.260000	3
81.720000	4
82.220000	5
82.680000	6
83.180000	1
83.640000	2
84.080000	3
84.520000	4
84.980000	1
85.400000	2
85.860000	3
86.340000	4
86.800000	1
87.160000	2
87.580000	3
88.080000	4
88.600000	1
89.080000	2
89.580000	3
90.040000	4
90.520000	5
91.020000	6
91.480000	1
91.860000	2
92.320000	3
92.780000	4
93.200000	1
93.660000	2
94.120000	3
94.600000	4
95.100000	1
95.560000	2
95.940000	3
96.420000	4
96.900000	1
97.360000	2
97.860000	3
98.320000	4
98.800000	1
99.260000	2
99.760000	3
100.220000	4
100.680000	1
101.160000	2
101.620000	3
102.080000	4
102.540000	1
103.000000	2
103.420000	3
103.900000	4
104.360000	1
104.840000	2
105.300000	3
105.780000	4
106.240000	1
106.780000	2
107.240000	3
107.720000	4
108.220000	1
108.520000	2
108.980000	3
109.440000	4
109.920000	1
110.380000	2
110.860000	3
111.320000	4
111.760000	1
112.220000	2
112.700000	3
113.220000	4
113.700000	1
114.160000	2
114.580000	3
115.060000	4
115.520000	1
115.980000	2
116.440000	3
116.900000	4
117.220000	1
117.680000	2
118.160000	3
118.600000	4
